execution_date,channel_id,channel_name,video_id,title,description,upload_date,tags,thumbnail_url,duration_seconds,views,likes,comments
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,AVyYMXc_t9s,"""Dinero Roto"" (Broken Money) de Lyn Alden | Club de Lectura #199","Descarga GRATIS la Mejor guía para Empezar a Invertir 👉 https://mispropiasfinanzas.com/online-investing-img/
-------------------------------------------
En nuestro club de lectura #198 exploramos “Dinero Roto” ( o “Broken Money”), de Lyn Alden, un libro que analiza cómo ha evolucionado el dinero a lo largo de la historia y por qué los sistemas monetarios actuales presentan profundas fallas estructurales. Alden explica de forma clara cómo funcionan la inflación, la deuda, los bancos centrales y el poder de la política monetaria sobre nuestras vidas, mostrando por qué entender el dinero es clave para proteger nuestro patrimonio. Una lectura esencial para cuestionar el sistema financiero actual y comprender hacia dónde podría dirigirse el futuro del dinero.

¡A seguir aprendiendo!",2026-04-26T21:17:13+00:00,[],https://i.ytimg.com/vi/AVyYMXc_t9s/maxresdefault_live.jpg,0,0,7,0
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,HOwVuamQvTc,Esta es la historia del edificio que fue el más alto de LATAM durante muchos años,"¿Sabías que la Torre Colpatria fue el edificio más alto de Colombia por más de 30 años? 🏙️

Acá te contamos cómo nació el proyecto, los retos de construirla en pleno centro de la ciudad, hasta todo lo que ha pasado desde que abrió sus puertas.",2026-04-26T15:09:05+00:00,[],https://i.ytimg.com/vi/HOwVuamQvTc/maxresdefault.jpg,138,3935,202,9
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,k0ZYVWoVWAc,¡S&P rebaja calificación de Colombia! ¿Qué significa esto para tu dinero?,"Descarga GRATIS la Mejor guía para Empezar a Invertir 👉 https://mispropiasfinanzas.com/online-investing-img/
-------------------------------------
Colombia acaba de recibir una de las peores señales económicas de los últimos años.

Standard & Poor’s le bajó la calificación crediticia al país a BB-, un nivel que no veíamos desde hace décadas. Y Fitch ya había hecho lo mismo meses atrás. En otras palabras: el mundo le está diciendo a Colombia que prestar plata aquí hoy es más riesgoso.

Y eso no es solo una noticia para economistas o para el gobierno. Eso termina afectando tu bolsillo y es precisamente lo que te queremos explicar hoy

Por eso, en este episodio de Mis Propias Finanzas vamos a entender qué significa realmente esta rebaja, qué es una calificación crediticia, quién decide esa nota y por qué hoy estamos hablando de una verdadera crisis fiscal en Colombia.

¡A seguir aprendiendo!
--------------------------------
Capítulos

0:00 Introducción
1:12 S&P rebaja la calificación de Colombia
4:21 ¿Qué es y cómo funciona una calificación de riesgo?
7:33 La verdad sobre la crisis fiscal en Colombia
12:05 ¿Qué significa esto para tu dinero?
16:53 ¿Cómo salir de esta alerta fiscal?
18:46 ¿Cómo protegerte?",2026-04-25T11:01:21+00:00,"[""mis propias finansas"", ""tus propias finanzas"", ""finanzas personales"", ""mis finanzas"", ""mis finansas"", ""juan pablo zuluaga"", ""sus finanzas"", ""tus finanzas"", ""tus finansas"", ""propias finanzas"", ""propias finansas"", ""finansas"", ""propas finanzas"", ""propis finanzas"", ""propias fnanzas"", ""propias finnzas"", ""mis propias finnzas"", ""mis propas finanzas"", ""nuestras finanzas"", ""mis finanzas personales"", ""finansas personales"", ""mis finanzas propias"", ""como inbertir"", ""juan pablo suluaga"", ""mis propias finanzas"", ""tus finanzas propias""]",https://i.ytimg.com/vi/k0ZYVWoVWAc/maxresdefault.jpg,1225,14183,696,154
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,ra8QknbAJs4,¿Hay que invertir en CDTs?,"🚨Nueva entrevista disponible en el canal🚨

Juan Uribe, experto en inversiones, explica por qué los CDT sí tienen un lugar dentro de un portafolio. Más allá de la rentabilidad, aportan algo clave: certeza. Tener una parte del portafolio que no fluctúe y genere ingresos predecibles puede ser fundamental para aprovechar oportunidades en otros activos.",2026-04-24T15:01:37+00:00,[],https://i.ytimg.com/vi/ra8QknbAJs4/maxresdefault.jpg,81,4387,154,6
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,TpncXdKNLTQ,¿Por qué el gobierno paga más caro?,"🚨Nueva entrevista disponible en el canal🚨

Juan Uribe, experto en inversiones, explica por qué a veces el gobierno termina pagando tasas más altas que una persona común. Factores como el riesgo, los incentivos del sistema y el respaldo de los créditos hacen que no todas las tasas sean comparables, aunque a primera vista parezca contradictorio.",2026-04-24T15:00:51+00:00,[],https://i.ytimg.com/vi/TpncXdKNLTQ/maxresdefault.jpg,136,3519,124,4
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,7m9uIc31Egw,Las 3 Reglas que Necesitas Seguir para Vivir del Trading - Hyenuk Chu,"Si quieres acompañamiento personalizado para organizar tus finanzas e inversiones, aplica acá 👉 https://hubs.li/Q04878V10
-------------------------------------
Este es un clip del episodio con Hyenuk Chu, experto en trading, y nos explica cómo hoy combina la inversión consciente con el trading profesional. Con más de 20 años de experiencia, Hyenuk revela qué se necesita realmente para vivir del trading  y por qué la mentalidad es más importante que la técnica

 ¡A seguir aprendiendo!
-------------------------------------
Capítulos

00:00 ¿Se puede vivir del trading?
01:48 La lógica matemática en las inversiones
04:26 El ""Santo Grial"" y la creación de una metodología propia
06:30 La psicología y el manejo de las pérdidas
08:41 Las 3 reglas financieras antes de hacer trading
11:13 Gestión de múltiples portafolios y control de riesgo",2026-04-23T22:00:19+00:00,"[""mis propias finansas"", ""tus propias finanzas"", ""finanzas personales"", ""mis finanzas"", ""mis finansas"", ""juan pablo zuluaga"", ""sus finanzas"", ""tus finanzas"", ""tus finansas"", ""propias finanzas"", ""propias finansas"", ""finansas"", ""propas finanzas"", ""propis finanzas"", ""propias fnanzas"", ""propias finnzas"", ""mis propias finnzas"", ""mis propas finanzas"", ""nuestras finanzas"", ""mis finanzas personales"", ""finansas personales"", ""mis finanzas propias"", ""como inbertir"", ""juan pablo suluaga"", ""mis propias finanzas"", ""tus finanzas propias""]",https://i.ytimg.com/vi/7m9uIc31Egw/maxresdefault.jpg,733,2579,140,5
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,q__FKs64J28,¿Quién define la tasa de interés y por qué?,"🚨Nueva entrevista disponible en el canal🚨

Juan Uribe, experto en inversiones, explica quién define la tasa de interés y por qué es el precio del dinero. En el corto plazo, el Banco Central tiene el control, pero en el largo plazo son las expectativas del mercado las que realmente determinan cuánto vale prestar hoy para recibir en el futuro.",2026-04-23T15:01:25+00:00,[],https://i.ytimg.com/vi/q__FKs64J28/maxresdefault.jpg,134,2892,161,2
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,C9V8L2emj9M,¿Qué es renta fija? (explicado fácil),"🚨Nueva entrevista disponible en el canal🚨 

Juan Uribe, experto en inversiones, explica qué es realmente la renta fija de manera simple. En esencia, es prestarle dinero a alguien a cambio de pagos definidos en el tiempo, una relación contractual que está en la base de muchos instrumentos financieros que usamos todos los días.",2026-04-22T15:00:21+00:00,[],https://i.ytimg.com/vi/C9V8L2emj9M/maxresdefault.jpg,75,3687,188,0
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,EZLeWRbCEbA,El Método Exacto para Invertir en CTDs (Renta Fija) y Crear Patrimonio | Experto en Inversiones,"Si quieres acompañamiento personalizado para organizar tus finanzas e inversiones, aplica acá 👉 https://hubs.li/Q04878Ty0
-------------------------------------
Hoy los CDTs vuelven a verse muy atractivos, tasas del 10, 11, incluso 12%. 

Y es fácil pensar que simplemente hay que meter todo el dinero ahí y ya está. Pero lo que muchos no entienden es que esto no es normal. Las tasas de interés cambian, los ciclos se mueven y lo que hoy parece una gran oportunidad, mañana puede que no sea. 

Y ahí es donde la mayoría de inversionistas comete graves errores. Toman decisiones sin entender realmente cómo funciona en este caso la renta fija. Por eso hoy volvimos a traer a Juan Uribe experto en inversiones. 

Con él ya habíamos grabado un primer episodio sobre cómo construir patrimonio, que te recomiendo si no lo has visto, pero esta vez quisimos ir más profundo en cómo usar la renta fija de forma estratégica dentro de un portafolio de inversión. 

Es una conversación para entender cuándo invertir más en renta fija, cuándo reducir exposición y cómo dejar de ver los CDTs como una solución única para empezar a verlos como una herramienta dentro de una estrategia mucho más grande. 

¡A seguir aprendiendo!
-------------------------------------
Capítulos:

00:00 Introducción
1:16 Tip Financiero de Mastercard
1:44 ¿Qué es la renta fija? 
5:11 Riesgo soberano vs. Riesgo corporativo
10:36 ¿Qué es la tasa de interés y quién la define?
12:53 : ¿Qué nos dice la curva de rendimiento?
18:10 La relación inversa entre las tasas y el precio de los bonos
23:25 El caso de PIMCO y la deuda colombiana al 14%
26:59 ¿Por qué un hipotecario tiene mejor tasa que la deuda del gobierno?
31:35 El verdadero rol de los CDTs en un portafolio
34:08 El riesgo de tener todo tu patrimonio en CDTs
35:30 Rentabilidades extremas en renta fija: El caso de Argentina
39:43 ¿Qué porcentaje de tu portafolio debería estar en renta fija (CDTs)?
45:22 ¿Cómo y dónde invertir en bonos? (Carteras colectivas y ETFs)
49:47 Títulos indexados a la inflación (TES UVR y TIPS)",2026-04-21T22:00:25+00:00,"[""mis propias finansas"", ""tus propias finanzas"", ""finanzas personales"", ""mis finanzas"", ""mis finansas"", ""juan pablo zuluaga"", ""sus finanzas"", ""tus finanzas"", ""tus finansas"", ""propias finanzas"", ""propias finansas"", ""finansas"", ""propas finanzas"", ""propis finanzas"", ""propias fnanzas"", ""propias finnzas"", ""mis propias finnzas"", ""mis propas finanzas"", ""nuestras finanzas"", ""mis finanzas personales"", ""finansas personales"", ""mis finanzas propias"", ""como inbertir"", ""juan pablo suluaga"", ""mis propias finanzas"", ""tus finanzas propias""]",https://i.ytimg.com/vi/EZLeWRbCEbA/maxresdefault.jpg,3279,30251,1280,75
2026-04-27T23:50:18.831706+00:00,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,QduEFho6dLg,"""ZENcillamente"" de Roberto Cuéllar | Club de Lectura #198","Descarga GRATIS la Mejor guía para Empezar a Invertir 👉 https://mispropiasfinanzas.com/online-investing-img/
---------------------------------------------------------
En este nuevo episodio del club de lectura exploramos “ZENcillamente” de Roberto Cuéllar, un libro que invita a vivir con más calma, conciencia y claridad en medio del ritmo acelerado de la vida moderna. A través de reflexiones sencillas pero profundas, Cuéllar nos acerca a principios del pensamiento zen aplicados al día a día, mostrando cómo la paz mental no depende de cambiar el mundo exterior, sino de transformar nuestra manera de habitarlo.

¡A seguir aprendiendo!",2026-04-21T01:24:32+00:00,"[""mis propias finansas"", ""tus propias finanzas"", ""finanzas personales"", ""mis finanzas"", ""mis finansas"", ""juan pablo zuluaga"", ""sus finanzas"", ""tus finanzas"", ""tus finansas"", ""propias finanzas"", ""propias finansas"", ""finansas"", ""propas finanzas"", ""propis finanzas"", ""propias fnanzas"", ""propias finnzas"", ""mis propias finnzas"", ""mis propas finanzas"", ""nuestras finanzas"", ""mis finanzas personales"", ""mis finanzas propias"", ""como inbertir"", ""juan pablo suluaga"", ""mis propias finanzas"", ""tus finanzas propias"", ""club de lectura""]",https://i.ytimg.com/vi/QduEFho6dLg/maxresdefault.jpg,3248,8120,502,29
